"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"383",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.5e-05,1e-05,1e-05,1e-05,1e-05,0.999885
"384",1e-05,1e-05,0.808118,1e-05,0.021838,0.013366,1e-05,1e-05,1e-05,0.154226,0.00238,1e-05
"385",1e-05,1e-05,1e-05,1e-05,0.854026,0.114792,1e-05,1e-05,1e-05,1e-05,1e-05,0.031092
"386",1e-05,0.011872,1e-05,1e-05,0.827593,0.135916,1e-05,1e-05,1e-05,1e-05,1e-05,0.024539
"387",1e-05,1e-05,0.906698,1e-05,1e-05,0.057383,1e-05,1e-05,1e-05,1e-05,1e-05,0.035829
"388",0.02344,0.121547,0.114811,0.02907,0.045664,0.081152,0.486572,1e-05,1e-05,0.065754,1e-05,0.031961
"389",1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"390",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.02101,0.946651,1e-05,1e-05,0.032249
"391",1e-05,1e-05,0.30605,0.472401,1e-05,0.164822,1e-05,0.056647,1e-05,1e-05,1e-05,1e-05
"392",1e-05,0.060866,0.496284,1e-05,0.04128,0.394747,1e-05,1e-05,1e-05,0.006753,1e-05,1e-05
"393",0.472407,0.009578,1e-05,1e-05,1e-05,1e-05,1e-05,0.011439,0.446837,0.059669,1e-05,1e-05
"394",1e-05,0.030371,0.099431,0.772754,1e-05,1e-05,1e-05,0.001159,0.040956,0.024834,0.007886,0.022568
"395",1e-05,0.903417,1e-05,0.056581,1e-05,0.039912,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"396",1e-05,0.010753,0.142505,1e-05,0.03203,0.797448,1e-05,1e-05,1e-05,1e-05,1e-05,0.017195
"397",1e-05,1e-05,0.885052,1e-05,1e-05,1e-05,1e-05,1e-05,0.075774,0.039084,1e-05,1e-05
"398",0.120264,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.651593,0.228053,1e-05,1e-05
"399",1e-05,0.021583,0.700709,1e-05,0.048493,0.015829,1e-05,1e-05,0.011201,0.138919,1e-05,0.063215
"400",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"401",1e-05,1e-05,0.330713,1e-05,1e-05,1e-05,1e-05,1e-05,0.669187,1e-05,1e-05,1e-05
"402",1e-05,1e-05,2e-05,1e-05,1e-05,0.99988,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"403",1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"404",1e-05,1e-05,0.182565,1e-05,0.328027,0.25256,1e-05,1e-05,1e-05,0.173857,0.014323,0.048608
"405",1e-05,1e-05,0.629857,1e-05,0.164658,0.016078,1e-05,0.017452,1e-05,0.142679,1e-05,0.029216
"406",1e-05,1e-05,0.855683,1e-05,1e-05,1e-05,1e-05,1e-05,0.144217,1e-05,1e-05,1e-05
"407",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"408",0.008076,0.032236,0.858941,1e-05,0.075995,0.000681,1e-05,1e-05,1e-05,0.003388,0.010879,0.009764
"409",0.242707,1e-05,1e-05,1e-05,0.286239,1e-05,1e-05,0.074205,0.082454,0.222634,0.091702,1e-05
"410",0.083716,1e-05,1e-05,1e-05,1e-05,0.317396,1e-05,1e-05,0.598798,1e-05,1e-05,1e-05
"411",1e-05,0.172495,0.57827,0.058971,1e-05,0.184083,1e-05,1e-05,1e-05,1e-05,0.00611,1e-05
"412",1e-05,0.019139,0.746793,1e-05,0.14776,0.07792,1e-05,1e-05,1e-05,1e-05,1e-05,0.008318
"413",1e-05,1e-05,0.296127,1e-05,0.586955,0.101529,1e-05,1e-05,1e-05,1e-05,1e-05,0.015309
"414",0.030941,1e-05,0.583157,1e-05,0.067397,0.093419,1e-05,1e-05,1e-05,0.183373,1e-05,0.041652
"415",1e-05,1e-05,0.44829,1e-05,0.176148,1e-05,1e-05,0.033177,1e-05,0.339341,1e-05,0.002974
"416",0.007817,0.002999,0.166729,0.072978,1e-05,0.038319,1e-05,1e-05,0.613148,0.09796,1e-05,1e-05
"417",1e-05,1e-05,1e-05,1e-05,1.2e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,0.999887
"418",1e-05,1e-05,0.967308,1e-05,1e-05,1e-05,1e-05,1e-05,0.032592,1e-05,1e-05,1e-05
"419",0.01179,1e-05,0.523179,1e-05,0.235376,0.152549,1e-05,0.00716,1e-05,0.069886,1e-05,1e-05
"420",0.032899,1e-05,0.429878,1e-05,1e-05,0.203366,1e-05,1e-05,0.244965,0.016382,1e-05,0.07245
"421",0.017049,1e-05,0.146697,1e-05,0.082411,0.032772,1e-05,1e-05,0.126572,0.590556,1e-05,0.003894
"422",1e-05,1e-05,0.579191,1e-05,0.312621,0.007595,1e-05,1e-05,1e-05,0.100513,1e-05,1e-05
"423",1e-05,1e-05,0.280331,1e-05,0.08881,0.146228,1e-05,1e-05,1e-05,0.464613,0.001046,0.018911
"424",1e-05,1e-05,0.208762,1e-05,1e-05,1e-05,1e-05,1e-05,0.791138,1e-05,1e-05,1e-05
"425",1e-05,0.047254,0.046242,0.025741,0.083107,0.03547,1e-05,0.016818,0.453099,0.292229,1e-05,1e-05
"426",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"427",0.228587,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.073643,0.612368,0.082373,0.002958,1e-05
"428",0.001011,1e-05,0.532676,1e-05,0.205454,0.061361,1e-05,1e-05,1e-05,0.144913,1e-05,0.054526
"429",1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"430",1e-05,1e-05,0.973849,1e-05,1e-05,0.026051,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"431",1e-05,1e-05,0.16093,1e-05,1e-05,1e-05,1e-05,1e-05,0.83897,1e-05,1e-05,1e-05
"432",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"433",1e-05,1e-05,0.844081,1e-05,1e-05,0.155819,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"434",0.117783,1e-05,0.242106,1e-05,1e-05,1e-05,1e-05,1e-05,0.448563,0.191468,1e-05,1e-05
"435",0.11982,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.578705,0.301385,1e-05,1e-05
"436",1e-05,0.075706,0.307498,1e-05,0.02749,0.579214,1e-05,1e-05,1e-05,1e-05,0.010021,1e-05
"437",0.191914,1e-05,0.6605,1e-05,1e-05,0.017485,1e-05,1e-05,0.073527,0.056504,1e-05,1e-05
"438",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"439",1e-05,1e-05,0.862107,1e-05,0.081056,1e-05,1e-05,1e-05,1e-05,0.037741,1e-05,0.019016
"441",0.013286,1e-05,0.617746,1e-05,0.277617,0.072419,1e-05,1e-05,1e-05,0.018862,1e-05,1e-05
"442",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.7e-05,1e-05,1e-05,1e-05,1e-05,0.999883
"443",0.024954,1e-05,0.664936,1e-05,1e-05,1.7e-05,1e-05,1e-05,1e-05,0.273349,0.019694,0.01699
"444",1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"445",1e-05,1e-05,0.965531,1e-05,0.032148,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.002231
"446",0.026959,0.011886,0.341195,1e-05,0.08538,0.003584,1e-05,1e-05,0.183165,0.342496,1e-05,0.005294
"447",1e-05,1e-05,0.138984,1e-05,0.004436,1e-05,1e-05,1e-05,0.706602,0.145479,0.003464,0.000974
"448",1e-05,1e-05,0.974312,1e-05,1e-05,0.025588,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"449",0.026598,1e-05,0.434883,1e-05,0.373589,0.092034,1.3e-05,1e-05,1e-05,0.069311,1e-05,0.003523
"450",1e-05,1e-05,0.960063,1e-05,0.008985,0.020969,1e-05,1e-05,0.009297,1e-05,1e-05,0.000615
"451",1e-05,1e-05,0.528177,1e-05,0.280827,1e-05,1e-05,1e-05,1e-05,0.172626,1e-05,0.018289
"452",1e-05,1e-05,0.180889,1e-05,0.111608,1e-05,1e-05,1e-05,0.017148,0.689019,1e-05,0.001266
"453",1e-05,1e-05,0.233183,1e-05,1e-05,1e-05,1e-05,1e-05,0.766717,1e-05,1e-05,1e-05
"454",1e-05,1e-05,0.663594,1e-05,1e-05,1e-05,1e-05,1e-05,0.328976,1e-05,1e-05,0.00734
"455",0.009751,1e-05,0.42058,1e-05,0.040203,1e-05,1e-05,0.100816,0.048182,0.365788,0.01463,1e-05
"456",1e-05,0.117943,0.277919,1e-05,0.029033,0.575024,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"457",1e-05,0.064104,0.266097,1e-05,0.168282,0.469587,1e-05,1e-05,1e-05,0.005172,0.007274,0.019435
"458",0.087323,1e-05,0.28972,1e-05,0.008576,1e-05,1e-05,1e-05,0.42896,0.177186,1e-05,0.008175
"459",1e-05,1e-05,0.411472,0.004345,0.278553,0.203306,1e-05,1e-05,1e-05,0.096417,1e-05,0.005847
"460",1e-05,1e-05,0.376843,0.480597,1e-05,0.120958,1e-05,0.00355,1e-05,1e-05,1e-05,0.017982
"461",1e-05,1e-05,0.055322,1e-05,1e-05,0.944578,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"462",1e-05,1e-05,0.837993,1e-05,1e-05,1e-05,1e-05,0.003905,1e-05,0.132445,1e-05,0.025576
"463",0.873421,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.071211,0.050948,0.00434,1e-05
"464",1e-05,0.777393,0.177765,1e-05,1e-05,0.044752,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"465",1e-05,0.85752,1e-05,1e-05,1e-05,0.11575,1e-05,0.000595,1e-05,0.026055,1e-05,1e-05
"466",1e-05,1e-05,0.009899,1e-05,0.001721,0.92096,1e-05,0.057171,1e-05,1e-05,1e-05,0.01018
"467",0.025825,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.691304,0.26415,1e-05,1e-05,0.018641
"468",1e-05,1e-05,0.640454,1e-05,1e-05,0.021521,1e-05,0.029321,0.126536,0.182098,1e-05,1e-05
"469",1e-05,1e-05,0.305112,1e-05,0.351795,0.264768,1e-05,1e-05,1e-05,0.065482,1e-05,0.012773
"470",0.016914,0.032743,0.078991,1e-05,1e-05,1e-05,1e-05,1e-05,0.322852,0.548431,1e-05,1e-05
"471",1e-05,1e-05,0.803486,1e-05,0.029592,1e-05,1e-05,1e-05,0.154567,1e-05,1e-05,0.012275
"472",1e-05,0.013956,0.301641,1e-05,0.022593,1e-05,1e-05,1e-05,0.199617,0.449941,0.012192,1e-05
"473",0.264156,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.735744,1e-05,1e-05,1e-05
"474",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"475",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"476",1e-05,0.196901,0.102793,1e-05,0.42049,0.127655,1e-05,1.1e-05,1e-05,0.121467,0.030633,1e-05
"477",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.204291,0.795609,1e-05,1e-05
"478",1e-05,0.010763,0.231177,0.015612,1e-05,0.142958,1e-05,1e-05,1e-05,1e-05,0.002173,0.597257
"479",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989
"480",1e-05,1.8e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999882
"481",1e-05,1e-05,0.835115,1e-05,1e-05,1e-05,1e-05,1e-05,0.164785,1e-05,1e-05,1e-05
"482",1e-05,0.018343,0.742456,1e-05,1e-05,1e-05,1e-05,1e-05,0.062669,0.164147,0.001872,0.010453
"483",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.9e-05,1e-05,1e-05,1e-05,1e-05,0.999881
"484",1e-05,0.035496,0.885925,1e-05,1e-05,1e-05,1e-05,1e-05,0.078489,1e-05,1e-05,1e-05
"485",0.00892,1e-05,0.924957,1e-05,1e-05,0.032209,1e-05,0.025442,1e-05,1e-05,0.008402,1e-05
"486",1e-05,0.204522,0.363067,1e-05,0.02132,0.397512,1e-05,1e-05,1e-05,1e-05,1e-05,0.01351
"487",1e-05,1e-05,0.514611,1e-05,0.263727,0.131072,1e-05,1e-05,0.034428,0.056092,1e-05,1e-05
"488",1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"489",0.215586,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.060361,0.587436,0.136536,1e-05,1e-05
"490",0.172946,1e-05,0.051042,1e-05,1e-05,0.012459,1e-05,1e-05,0.617145,0.137586,1e-05,0.008762
"491",1e-05,1e-05,0.532784,1e-05,0.177235,1e-05,1e-05,1e-05,0.198805,0.071235,1e-05,0.019871
"492",1.5e-05,1e-05,0.920234,1e-05,1e-05,1e-05,1e-05,1e-05,0.079661,1e-05,1e-05,1e-05
"493",0.161857,1e-05,1e-05,1e-05,1e-05,1e-05,0.00639,1e-05,0.634222,0.19745,1e-05,1e-05
"494",1e-05,1e-05,0.734311,1e-05,0.017997,1e-05,1e-05,1e-05,1e-05,0.205838,1e-05,0.041774
"495",1e-05,1e-05,0.183976,0.015002,0.106162,0.127094,1e-05,1e-05,1e-05,0.039193,0.00433,0.524193
"496",0.00403,0.051205,0.623716,0.062482,1e-05,0.136153,1e-05,0.020908,1e-05,0.055812,1e-05,0.045654
"497",0.033552,1e-05,0.80307,1e-05,1e-05,0.107074,1e-05,0.046499,1e-05,1e-05,0.009735,1e-05
"498",1e-05,1e-05,0.953071,1e-05,1e-05,0.002605,1e-05,1e-05,0.044233,1e-05,1e-05,1e-05
"499",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"501",1e-05,0.010124,0.888085,1e-05,1e-05,0.087566,1e-05,1e-05,1e-05,1e-05,1e-05,0.014145
"503",1e-05,1e-05,0.896465,1e-05,1e-05,1e-05,1e-05,0.024439,0.011281,1e-05,0.067735,1e-05
"505",1e-05,1e-05,1e-05,1e-05,1.9e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,0.99988
"506",1e-05,1e-05,0.835372,1e-05,1e-05,1e-05,1e-05,1e-05,0.164528,1e-05,1e-05,1e-05
"507",1e-05,1e-05,0.780631,1e-05,0.074168,0.140561,1e-05,1e-05,1e-05,0.00456,1e-05,1e-05
"508",1e-05,1e-05,1e-05,1e-05,1.2e-05,1e-05,1.8e-05,1e-05,1e-05,1e-05,1e-05,0.99988
"509",1e-05,1e-05,1e-05,1e-05,0.918938,1e-05,1e-05,1e-05,1e-05,0.080962,1e-05,1e-05
"510",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"511",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"512",1e-05,1e-05,0.02415,1e-05,0.00091,1e-05,1e-05,1e-05,0.97485,1e-05,1e-05,1e-05
"513",1e-05,1e-05,0.492235,1e-05,0.05448,1e-05,1e-05,1.9e-05,1e-05,1e-05,1e-05,0.453187
"514",1e-05,1e-05,1e-05,1e-05,1e-05,0.653458,1e-05,1e-05,1e-05,1e-05,1e-05,0.346442
"515",1e-05,1e-05,1e-05,1e-05,1e-05,0.379806,1e-05,1e-05,1e-05,1e-05,1e-05,0.620094
"516",1e-05,1e-05,1e-05,1e-05,1e-05,0.380648,1e-05,1e-05,1e-05,1e-05,1e-05,0.619252
"517",1e-05,1e-05,0.089581,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.910319
"518",1e-05,1e-05,1e-05,1e-05,1e-05,1.2e-05,1e-05,1e-05,1e-05,1.8e-05,1e-05,0.99988
"519",1e-05,0.10566,0.586243,1e-05,1e-05,0.012633,1e-05,1e-05,1e-05,1e-05,1e-05,0.295384
"520",1e-05,1e-05,1e-05,1e-05,1.5e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999885
"521",1e-05,1e-05,1e-05,1e-05,1.3e-05,1e-05,1.7e-05,1e-05,1e-05,1e-05,1e-05,0.99988
"522",1e-05,1e-05,0.626565,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.373335
"523",1e-05,1e-05,1e-05,1e-05,1e-05,0.752805,1e-05,1e-05,1e-05,1e-05,1e-05,0.247095
"524",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.4e-05,1e-05,0.999886
"525",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989
"526",1e-05,0.072643,0.221011,1e-05,1e-05,0.109135,1e-05,0.009486,0.012845,0.015501,0.010814,0.548525
"527",1e-05,1e-05,1e-05,1e-05,1e-05,0.442527,1e-05,1e-05,1e-05,1e-05,1e-05,0.557373
"528",1e-05,1e-05,1e-05,1e-05,1e-05,0.531018,1e-05,1e-05,1e-05,1e-05,1e-05,0.468882
"529",1e-05,0.049696,0.063581,1e-05,1.4e-05,0.835942,1e-05,1e-05,1e-05,0.032105,0.00172,0.016893
"530",1e-05,0.027667,0.098946,1e-05,0.0976,1e-05,1e-05,0.057365,0.033091,0.608549,0.076732,1e-05
"531",1e-05,1e-05,1e-05,1e-05,0.197242,1e-05,1e-05,1e-05,1e-05,1e-05,0.802658,1e-05
"532",0.00357,0.01248,1e-05,1e-05,0.134043,0.040076,1e-05,0.2046,1e-05,0.537493,0.067688,1e-05
"533",1e-05,1e-05,1e-05,1e-05,0.073199,1e-05,1e-05,0.067344,0.076602,0.782775,1e-05,1e-05
"534",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989
"535",0.014504,1e-05,1e-05,1e-05,0.089091,1e-05,1e-05,1e-05,0.089063,0.797575,1e-05,0.009698
"536",1e-05,1e-05,0.014405,1e-05,1e-05,1e-05,1e-05,0.023156,0.962349,1e-05,1e-05,1e-05
"537",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"538",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05
"539",1e-05,1e-05,0.961407,1e-05,1e-05,1.9e-05,1e-05,1e-05,1e-05,0.038484,1e-05,1e-05
"540",1e-05,0.038301,0.892389,1e-05,1e-05,0.066852,1e-05,1e-05,1e-05,1e-05,1e-05,0.002378
"541",1e-05,1e-05,1e-05,1e-05,0.028721,0.031881,1e-05,0.013012,1e-05,0.926306,1e-05,1e-05
"542",1e-05,1e-05,0.077861,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.922039,1e-05,1e-05
"543",0.014058,0.066858,0.063569,1e-05,0.062315,1e-05,1e-05,1e-05,1e-05,0.769892,0.023248,1e-05
"544",1e-05,0.091255,0.53764,0.171979,1e-05,0.199046,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"545",1e-05,0.279511,0.370197,0.003301,0.005194,0.281773,1e-05,1e-05,1e-05,0.040022,1e-05,0.019952
"546",1e-05,1e-05,0.214609,0.014615,0.151676,0.039681,1e-05,1e-05,1e-05,0.047158,1e-05,0.532201
"547",0.017506,1e-05,1e-05,1e-05,0.02746,1e-05,1e-05,0.492049,1e-05,0.429161,1e-05,0.033754
"548",1e-05,1e-05,0.066156,1e-05,0.14077,1e-05,0.005914,0.171865,0.079253,0.512928,0.023064,1e-05
"549",1e-05,0.100343,0.30992,1e-05,1e-05,0.011613,1e-05,1e-05,1.1e-05,0.578044,1e-05,1e-05
"550",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.939726,0.060174,1e-05
"551",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.945111,0.054789,1e-05
"552",1e-05,0.848096,0.065887,1e-05,1e-05,0.071006,1e-05,1e-05,0.014931,1e-05,1e-05,1e-05
"553",1e-05,1e-05,0.038322,1e-05,0.003047,0.02557,1e-05,1e-05,0.078814,0.842653,1e-05,0.011534
"554",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"555",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"556",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"557",1e-05,1e-05,0.572196,1e-05,1e-05,0.389954,1e-05,0.027151,1e-05,1e-05,1e-05,0.010618
"558",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05
"559",1e-05,1e-05,0.136228,1e-05,1e-05,0.002765,1e-05,1e-05,1e-05,0.800608,1e-05,0.060319
"560",1e-05,0.015908,0.153424,0.054423,1e-05,0.055334,1e-05,1e-05,0.719348,1e-05,1e-05,0.001503
"561",1e-05,1e-05,0.86975,1e-05,0.057276,1e-05,1e-05,0.023052,1e-05,0.037331,1e-05,0.012521
"562",1e-05,1e-05,1e-05,1e-05,0.097741,1e-05,1e-05,1e-05,0.203081,0.69853,1e-05,0.000567
"563",1e-05,1e-05,1e-05,1e-05,0.107325,0.052968,1e-05,0.01524,0.562441,0.198076,0.047144,0.016757
"564",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"565",1e-05,0.023555,0.618736,0.107312,1e-05,0.250318,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"566",1e-05,1e-05,0.68014,1e-05,0.026521,1e-05,1e-05,0.044122,0.070675,0.155547,0.005994,0.016951
"567",1e-05,1e-05,1e-05,1e-05,0.536779,1e-05,1e-05,1e-05,0.100655,1e-05,0.338227,0.024258
"568",0.61442,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.38548,1e-05,1e-05,1e-05
"569",1e-05,0.797032,0.10777,0.043302,1e-05,0.051815,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"570",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
