"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"949",1e-05,0.964249,0.010969,1e-05,1e-05,0.024692,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"950",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"951",0.014553,0.212624,0.230705,1e-05,0.003269,0.493358,1e-05,1e-05,1e-05,1e-05,0.029922,0.015519
"952",1e-05,0.452354,0.192484,0.057856,0.088477,0.037651,0.146524,1e-05,1e-05,1e-05,0.024605,1e-05
"953",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"954",1e-05,0.578061,0.353819,1e-05,1e-05,0.06803,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"955",1e-05,0.176806,0.49932,0.021286,0.017285,0.162151,1e-05,1e-05,0.03842,0.084682,1e-05,1e-05
"956",1e-05,0.672471,0.254984,1e-05,1e-05,0.072455,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"957",1e-05,0.263109,0.359456,1e-05,0.067132,0.155037,0.103338,0.051868,1e-05,1e-05,1e-05,1e-05
"958",1e-05,0.378792,0.08571,0.227949,1e-05,0.141523,0.165955,1e-05,1e-05,1e-05,1.1e-05,1e-05
"959",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"960",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"961",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"962",1e-05,0.57344,0.203689,0.097501,1e-05,0.098835,0.026465,1e-05,1e-05,1e-05,1e-05,1e-05
"963",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"964",1e-05,1e-05,1e-05,0.119509,1e-05,1e-05,0.84081,1e-05,1e-05,1e-05,1e-05,0.039592
"965",1e-05,0.673957,0.21952,1e-05,1e-05,0.087655,1e-05,1e-05,1e-05,1e-05,1e-05,0.018788
"966",1e-05,0.978442,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.021458
"967",1e-05,0.954932,1e-05,1e-05,1e-05,1e-05,0.044968,1e-05,1e-05,1e-05,1e-05,1e-05
"968",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"969",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"970",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"971",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"972",1e-05,0.716894,0.099176,0.058579,1e-05,0.125271,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"973",1e-05,0.16678,0.228234,1e-05,1.1e-05,0.591834,1e-05,1e-05,1e-05,1e-05,1e-05,0.01307
"974",1e-05,0.830493,0.060218,1e-05,1e-05,0.059693,0.049516,1e-05,1e-05,1e-05,1e-05,1e-05
"975",0.01598,0.737049,0.191208,1e-05,1e-05,0.055682,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"976",1e-05,0.839714,1e-05,1e-05,0.090635,0.069561,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"977",1e-05,0.559695,0.236387,1e-05,0.015096,0.149037,0.039715,1e-05,1e-05,1e-05,1e-05,1e-05
"978",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"979",0.014948,0.142171,0.207368,0.015928,0.019316,0.571062,1e-05,0.026791,1e-05,0.002376,1e-05,1e-05
"980",1e-05,0.175407,0.158997,1e-05,0.05341,0.573654,1e-05,0.02108,1e-05,1e-05,1e-05,0.017392
"981",1e-05,0.938673,1e-05,1e-05,1e-05,1e-05,0.061227,1e-05,1e-05,1e-05,1e-05,1e-05
"982",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"983",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"984",1e-05,0.700019,0.129348,1e-05,0.065285,1e-05,0.095631,1e-05,1e-05,1e-05,1e-05,0.009647
"985",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"986",1e-05,0.688642,0.228023,1e-05,0.021019,0.062236,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"987",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"988",1e-05,0.117043,0.320031,1e-05,0.044783,0.475411,0.031398,0.005654,1e-05,1e-05,0.005631,1e-05
"989",1e-05,0.880485,0.033448,0.026698,1e-05,0.045413,1e-05,1e-05,1e-05,1e-05,1e-05,0.013885
"990",1e-05,0.777031,0.169717,0.01813,0.035042,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"991",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"992",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"993",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"994",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"995",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"996",1e-05,0.201098,1e-05,0.716326,1e-05,1e-05,0.062865,1e-05,1e-05,1e-05,1e-05,0.019631
"997",1e-05,0.72403,0.132677,1e-05,1e-05,0.143203,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"998",1e-05,0.277426,0.112099,1e-05,0.000514,0.587376,1e-05,0.010595,1e-05,1e-05,0.011931,1e-05
"999",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1000",1e-05,0.607849,0.267295,0.024232,0.002591,0.097963,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1001",1e-05,0.999019,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.000881
"1002",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"1003",1e-05,0.778132,1e-05,0.001032,0.053597,1e-05,0.118784,1e-05,1e-05,0.018035,0.016236,0.014134
"1004",1e-05,0.74725,0.088328,1e-05,1e-05,0.064315,0.091172,1e-05,1e-05,1e-05,1e-05,0.008865
"1005",1e-05,0.960022,1e-05,1e-05,1e-05,1e-05,0.039878,1e-05,1e-05,1e-05,1e-05,1e-05
"1006",1e-05,0.779439,0.145855,1e-05,0.045397,0.029229,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1007",1e-05,0.856472,0.057866,1e-05,1e-05,0.085572,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1008",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1009",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"1010",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1011",1e-05,0.644105,0.186806,0.03199,0.004161,0.10187,0.022153,0.008865,1e-05,1e-05,1e-05,1e-05
"1012",1e-05,0.741289,0.141516,0.023016,1e-05,0.094098,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1013",1e-05,0.755791,0.073743,0.051878,1e-05,0.06975,0.048767,1e-05,1e-05,1.1e-05,1e-05,1e-05
"1014",0.034188,0.28853,0.081826,1e-05,0.336347,0.034014,0.019763,0.034785,0.150085,0.020433,1e-05,1e-05
"1015",1e-05,0.782079,0.190293,1e-05,1e-05,0.027538,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1016",1e-05,0.75245,0.083406,1e-05,1e-05,0.052005,0.092291,1e-05,1e-05,1e-05,1e-05,0.019778
"1017",1e-05,0.770721,0.129763,1e-05,0.088262,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.011174
"1018",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1019",1e-05,0.124544,1e-05,0.87443,1e-05,1e-05,0.000932,1e-05,1.3e-05,1e-05,1e-05,1e-05
"1020",1e-05,0.727322,0.053756,1e-05,0.032399,0.052371,1e-05,0.03482,1e-05,0.099272,1e-05,1e-05
"1021",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1022",1e-05,0.826588,0.054349,1e-05,1e-05,0.099489,1e-05,1e-05,1e-05,1e-05,1e-05,0.019494
"1023",1e-05,0.945478,1e-05,1e-05,1e-05,0.046118,1e-05,1e-05,1e-05,1e-05,1e-05,0.008314
"1024",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"1025",1e-05,0.597116,0.194531,0.16135,0.006761,0.040173,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1026",1e-05,0.18038,0.287822,0.428324,1e-05,0.103394,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1027",1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1028",1e-05,0.087907,0.173576,1e-05,0.018188,0.707568,1e-05,1e-05,1e-05,1e-05,0.006219,0.006483
"1029",1e-05,0.198308,0.255969,0.437323,0.009611,0.098719,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1030",1e-05,0.076294,0.263356,1e-05,1e-05,0.638679,1e-05,1e-05,1e-05,0.008329,0.013272,1e-05
"1031",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"1032",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.959936,0.039964,1e-05,1e-05
"1033",1e-05,0.05256,0.674601,1e-05,1e-05,0.272749,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1034",1e-05,0.121187,0.655207,1e-05,1e-05,0.223516,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1035",1e-05,1e-05,0.043848,1e-05,1e-05,0.551033,1e-05,1e-05,1e-05,1e-05,1e-05,0.405028
"1036",1e-05,1e-05,1e-05,1e-05,1e-05,0.977329,1e-05,1e-05,1e-05,1e-05,1e-05,0.022571
"1037",0.010708,1e-05,0.218706,1e-05,0.207534,0.229782,1e-05,1e-05,1e-05,0.28938,0.013971,0.029871
"1038",1e-05,0.058383,0.283865,1e-05,0.055787,0.505969,1e-05,1e-05,1e-05,0.070802,1e-05,0.025134
"1039",1e-05,0.146014,0.305563,1e-05,0.013077,0.513179,1e-05,1.7e-05,1e-05,1e-05,1e-05,0.02209
"1040",1e-05,0.129728,0.275648,1e-05,0.119905,0.452525,1e-05,1e-05,1e-05,0.022124,1e-05,1e-05
"1041",1e-05,0.046079,0.75947,1e-05,1e-05,0.194361,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1042",1e-05,0.021974,0.540178,1e-05,1e-05,0.381326,1e-05,0.033103,1e-05,1e-05,0.001634,0.021725
"1043",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"1044",1e-05,0.102431,0.03656,1e-05,1e-05,0.548139,1e-05,1e-05,1e-05,1e-05,0.012453,0.300347
"1045",0.405326,1e-05,0.421416,1e-05,1e-05,1e-05,1e-05,1e-05,0.139863,1e-05,0.02165,0.011676
"1046",1e-05,0.085447,0.376137,0.357304,1e-05,0.171932,1e-05,1e-05,1e-05,1e-05,1e-05,0.009109
"1047",1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1048",1e-05,0.002955,0.100119,1e-05,1e-05,0.876198,1e-05,1e-05,1e-05,1e-05,1e-05,0.020648
"1049",0.083731,1e-05,0.15383,1e-05,0.1603,1e-05,0.426448,0.121231,0.054401,1e-05,1e-05,1e-05
"1050",1e-05,1e-05,0.231058,1e-05,0.026387,0.742465,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1051",1e-05,0.93437,1e-05,1e-05,0.005962,1e-05,0.059578,1e-05,1e-05,1e-05,1e-05,1e-05
"1052",1e-05,0.25951,1e-05,0.707132,1e-05,1e-05,0.033267,1e-05,1e-05,1e-05,1e-05,1e-05
"1053",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"1054",1e-05,0.507341,0.398848,1e-05,1e-05,0.087033,1e-05,1e-05,1e-05,1e-05,1e-05,0.006699
"1055",1e-05,0.248183,1e-05,0.68041,1e-05,0.001113,0.031301,1e-05,1e-05,1e-05,1e-05,0.038923
"1056",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"1057",1e-05,0.733312,0.08749,1e-05,1e-05,0.026673,0.068522,0.021098,0.046888,1e-05,0.015965,1e-05
"1058",1e-05,0.556491,0.39763,1e-05,1e-05,0.035492,1e-05,1e-05,1e-05,1e-05,1e-05,0.010307
"1059",1e-05,0.911614,1e-05,1e-05,0.088286,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1060",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1061",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1062",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1063",0.95407,1e-05,1.8e-05,1e-05,1e-05,1e-05,1e-05,0.045822,1e-05,1e-05,1e-05,1e-05
"1064",0.964626,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.035274,1e-05,1e-05,1e-05
"1065",0.999882,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.8e-05,1e-05,1e-05,1e-05
"1066",0.974471,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.025429,1e-05,1e-05,1e-05,1e-05
"1067",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1068",0.901194,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.098706,1e-05,1e-05,1e-05
"1069",1e-05,1e-05,0.383944,0.573769,0.017041,0.025165,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1070",1e-05,0.009142,0.07017,0.848469,1e-05,0.07214,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1071",1e-05,1e-05,0.002238,0.992799,1e-05,0.004873,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1072",1e-05,1e-05,0.034783,0.932649,1e-05,0.032478,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1073",1e-05,0.025231,0.30734,0.590284,1e-05,0.077065,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1074",1e-05,1e-05,0.173137,0.794598,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.032175
"1075",1e-05,1e-05,0.134345,0.802477,1e-05,0.063088,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1076",1e-05,1e-05,0.1013,1e-05,1e-05,1e-05,1e-05,0.410969,0.453807,1e-05,1e-05,0.033844
"1077",1e-05,1e-05,0.133476,1e-05,1e-05,0.014887,1e-05,0.603003,0.248554,1e-05,1e-05,1e-05
"1078",1e-05,1e-05,0.169639,1e-05,1e-05,1e-05,1e-05,0.563063,0.267207,1e-05,1e-05,1e-05
"1079",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"1080",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"1081",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"1082",1e-05,1e-05,0.346202,0.064507,0.002583,0.04204,1e-05,0.291476,0.249185,1e-05,1e-05,0.003956
"1083",0.03326,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.702176,0.264474,1e-05,1e-05,1e-05
"1084",0.016063,0.002031,0.204049,1e-05,1e-05,0.04344,1e-05,0.576823,0.157533,1e-05,1e-05,1e-05
"1085",1e-05,1e-05,0.216547,0.743493,1e-05,0.010777,1e-05,1e-05,1e-05,1e-05,1e-05,0.029103
"1086",1e-05,1e-05,0.155494,0.844406,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1087",1e-05,1e-05,0.149563,0.850337,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1088",1e-05,1e-05,0.343287,0.417605,1e-05,0.232781,1.6e-05,1e-05,1e-05,1.2e-05,1e-05,0.006239
"1089",1.9e-05,1e-05,0.291824,0.500957,1e-05,0.20712,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1090",0.206027,1e-05,0.251011,0.419258,1e-05,0.04722,1e-05,1e-05,0.046588,1e-05,1e-05,0.029836
"1091",0.023362,1e-05,0.122783,0.72661,0.016747,1e-05,1e-05,1e-05,0.098874,1e-05,0.011564,1e-05
"1092",0.028574,1e-05,0.069938,0.651215,0.013344,1e-05,1e-05,1e-05,0.23686,1e-05,1e-05,1e-05
"1093",0.122503,1e-05,0.128352,0.68802,1e-05,1e-05,0.010012,0.049658,1e-05,1e-05,0.001395,1e-05
"1094",1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1095",1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1096",0.38792,1e-05,0.004823,0.506778,1e-05,1e-05,1e-05,0.01605,0.084359,1e-05,1e-05,1e-05
"1097",0.005411,1e-05,0.722868,1.5e-05,1e-05,1e-05,1e-05,1e-05,0.271626,1e-05,1e-05,1e-05
"1098",1e-05,1e-05,0.999787,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.000113
"1099",1e-05,1e-05,0.997771,1e-05,1e-05,1e-05,1e-05,1e-05,0.002129,1e-05,1e-05,1e-05
"1100",1e-05,1e-05,0.920592,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.071806,1e-05,0.007511
"1101",1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1102",1e-05,1e-05,0.322964,1e-05,0.097151,0.469718,1e-05,1e-05,1e-05,0.062553,0.030771,0.016783
"1103",1e-05,1e-05,0.120081,1e-05,1e-05,0.852023,1e-05,1e-05,1e-05,1e-05,1e-05,0.027807
"1104",0.290688,1e-05,0.202997,0.376813,1e-05,1.3e-05,1e-05,1e-05,0.115574,1e-05,1e-05,0.013855
"1105",0.106311,1e-05,0.139001,0.035207,1e-05,1e-05,1e-05,1e-05,0.719402,1e-05,1e-05,1e-05
"1106",0.06448,1e-05,0.039169,0.720488,0.070937,1e-05,0.024521,1e-05,0.080345,1e-05,1e-05,1e-05
"1107",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1108",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1109",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1110",0.993776,1e-05,0.006114,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05
"1111",1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1112",1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1113",1e-05,1.1e-05,1.1e-05,0.999888,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1114",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1115",0.0226,1e-05,0.212188,0.028817,1e-05,1e-05,1e-05,1e-05,0.736315,1e-05,1e-05,1e-05
"1116",1e-05,1e-05,1e-05,0.000189,1e-05,1e-05,1e-05,1e-05,0.90205,0.097671,1e-05,1e-05
"1117",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"1118",1e-05,1e-05,0.829682,1e-05,1e-05,1e-05,1e-05,1e-05,0.136148,1e-05,1e-05,0.03408
"1119",1e-05,0.02489,0.094223,1e-05,0.400703,1e-05,1e-05,0.079272,0.234041,0.014304,0.150691,0.001836
"1120",1e-05,0.067532,0.760258,1e-05,1e-05,0.012273,1e-05,1e-05,0.154214,1e-05,1e-05,0.005653
"1121",0.775547,0.077138,1e-05,1e-05,1e-05,1e-05,0.004582,0.02866,1e-05,1e-05,0.109162,0.004852
"1122",0.767034,0.084329,1e-05,1e-05,1e-05,1e-05,1.1e-05,0.016428,1e-05,0.002291,0.129846,1e-05
"1123",0.763784,0.039299,1e-05,0.0148,1e-05,1e-05,0.028752,0.004066,1e-05,0.06216,0.087088,1e-05
"1124",0.778391,0.062989,1e-05,0.028475,1e-05,1e-05,0.013889,1e-05,1e-05,0.034048,0.082148,1e-05
"1125",0.673885,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.078653,0.233818,0.006677,0.006897
"1126",0.618725,1e-05,1e-05,0.015666,0.124124,1e-05,1e-05,1e-05,1e-05,0.178541,0.05164,0.011244
"1127",0.773759,0.01114,1e-05,1e-05,1e-05,0.013448,0.028127,0.042699,1e-05,0.034807,0.095971,1e-05
"1128",1e-05,1e-05,1e-05,1e-05,0.037961,0.030838,1e-05,1e-05,0.93022,1e-05,1e-05,0.000902
"1129",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"1130",1e-05,1e-05,1e-05,0.004016,1e-05,1e-05,1e-05,1e-05,0.995884,1e-05,1e-05,1e-05
"1131",0.767879,0.05425,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.021371,0.137862,0.018569
"1132",0.87564,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.04804,0.07623,1e-05
"1133",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"1134",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"1135",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
